Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,AverageTimeWorking,Holidays,AverageInTime,AverageOutTime,WorkingTimeEval
40,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1456,Male,1,Manufacturing Director,Divorced,27180,1.0,14,8,1,9.0,4,9,4,7,2,3,1.0,4.0,3.0,7.4302777777777775,20,9.991111111111111,17.421388888888888,0
45,No,Travel_Rarely,Research & Development,18,1,Life Sciences,1457,Female,2,Sales Representative,Married,58110,0.0,14,8,0,25.0,4,24,1,7,2,3,3.0,4.0,3.0,6.911666666666667,26,9.98638888888889,16.898055555555555,0
31,No,Travel_Frequently,Research & Development,7,4,Medical,1458,Male,1,Research Scientist,Divorced,24370,9.0,14,8,1,9.0,3,2,2,2,4,3,2.0,3.0,3.0,7.3133333333333335,25,9.983888888888888,17.29722222222222,0
33,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1459,Female,1,Sales Executive,Married,27660,1.0,12,8,1,2.0,2,2,0,2,3,3,3.0,4.0,2.0,6.786111111111111,33,10.005,16.79111111111111,0
34,No,Travel_Rarely,Research & Development,26,3,Other,1460,Female,1,Sales Executive,Married,190380,6.0,13,8,0,13.0,3,11,5,9,2,3,4.0,1.0,3.0,6.4319444444444445,26,10.007777777777777,16.439722222222223,0
37,No,Travel_Rarely,Research & Development,22,5,Medical,1461,Female,2,Manufacturing Director,Married,30550,2.0,14,8,3,17.0,3,3,0,2,3,3,3.0,1.0,2.0,7.563888888888889,27,10.011666666666667,17.575555555555557,0
45,No,Travel_Frequently,Sales,21,1,Marketing,1462,Male,3,Research Scientist,Married,22890,4.0,13,8,0,9.0,3,3,0,2,2,3,1.0,3.0,3.0,8.010277777777778,33,10.018888888888888,18.029166666666665,1
37,Yes,Travel_Frequently,Sales,2,3,Marketing,1463,Male,1,Laboratory Technician,Divorced,40010,6.0,11,8,1,17.0,2,1,0,0,3,3,1.0,3.0,3.0,7.120833333333334,30,10.012777777777778,17.13361111111111,0
39,No,Travel_Frequently,Research & Development,22,3,Medical,1464,Female,1,Manufacturing Director,Single,129650,0.0,19,8,1,20.0,2,19,11,8,3,3,3.0,3.0,3.0,7.388333333333334,29,10.030833333333334,17.419166666666666,0
29,No,Travel_Rarely,Sales,4,3,Other,1465,Female,2,Human Resources,Single,35390,1.0,18,8,0,6.0,2,6,1,5,2,3,3.0,4.0,3.0,7.2988888888888885,22,9.990555555555556,17.289444444444445,0
42,No,Travel_Rarely,Research & Development,5,4,Medical,1466,Female,1,Research Scientist,Single,60290,3.0,17,8,1,10.0,5,3,0,2,3,3,4.0,1.0,3.0,8.485833333333334,19,10.004722222222222,18.490555555555556,1
29,No,Travel_Rarely,Research & Development,2,4,Medical,1467,Male,1,Laboratory Technician,Divorced,26790,2.0,15,8,0,10.0,2,3,0,2,2,3,4.0,4.0,3.0,6.099444444444444,25,10.01,16.109444444444446,0
25,No,Travel_Rarely,Research & Development,25,2,Life Sciences,1468,Male,2,Sales Executive,Married,37020,0.0,20,8,0,5.0,4,4,1,2,3,4,1.0,3.0,3.0,7.6963888888888885,18,10.012777777777778,17.70916666666667,0
42,No,Travel_Rarely,Sales,18,2,Medical,1469,Male,1,Laboratory Technician,Divorced,23980,0.0,14,8,1,10.0,2,9,7,8,2,3,4.0,0.0,3.0,9.515555555555556,15,9.970833333333333,19.48638888888889,2
40,No,Travel_Rarely,Research & Development,28,3,Medical,1470,Male,2,Laboratory Technician,Divorced,54680,0.0,12,8,0,22.0,6,21,3,9,4,3,1.0,3.0,3.0,7.036388888888889,33,10.023333333333333,17.059722222222224,0
51,No,Travel_Rarely,Sales,6,2,Life Sciences,1471,Female,1,Healthcare Representative,Married,131160,1.0,11,8,0,1.0,6,1,0,0,3,3,3.0,4.0,0.0,7.4094444444444445,28,10.001666666666667,17.41111111111111,0
31,Yes,Travel_Frequently,Research & Development,10,1,Life Sciences,1472,Female,1,Research Scientist,Single,41890,0.0,23,8,1,6.0,3,5,1,4,2,4,3.0,2.0,4.0,7.658055555555555,30,9.994166666666667,17.65222222222222,0
32,No,Travel_Frequently,Research & Development,17,4,Other,1473,Male,4,Sales Executive,Married,193280,1.0,15,8,3,5.0,2,5,0,3,3,3,2.0,2.0,1.0,6.987777777777778,20,9.977222222222222,16.965,0
38,No,Non-Travel,Research & Development,2,5,Life Sciences,1474,Male,3,Human Resources,Married,83210,3.0,11,8,3,13.0,5,8,7,5,2,3,4.0,4.0,3.0,7.203888888888889,30,9.973611111111111,17.1775,0
32,No,Travel_Rarely,Research & Development,10,1,Medical,1475,Male,1,Sales Executive,Single,23420,4.0,12,8,2,9.0,2,6,0,4,3,3,4.0,1.0,3.0,8.008333333333333,32,9.981666666666667,17.99,1
46,No,Travel_Rarely,Research & Development,8,3,Life Sciences,1476,Female,4,Research Director,Married,40710,3.0,13,8,0,28.0,5,7,7,7,3,3,3.0,2.0,2.0,10.775277777777777,28,10.005833333333333,20.781111111111112,2
28,Yes,Travel_Rarely,Research & Development,11,2,Medical,1477,Male,2,Sales Executive,Single,58130,2.0,20,8,1,5.0,2,0,0,0,3,4,0.0,3.0,1.0,6.909722222222222,33,9.969166666666666,16.878888888888888,0
29,No,Travel_Rarely,Research & Development,18,3,Life Sciences,1478,Male,2,Sales Executive,Married,31430,2.0,22,8,3,10.0,2,0,0,0,3,4,1.0,2.0,3.0,6.717777777777778,24,9.991388888888888,16.70916666666667,0
31,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1479,Male,3,Laboratory Technician,Married,20440,0.0,21,8,0,10.0,2,9,7,8,3,4,2.0,4.0,3.0,7.214722222222222,33,9.995833333333334,17.210555555555555,0
25,No,Non-Travel,Research & Development,7,4,Medical,1480,Female,4,Laboratory Technician,Divorced,134640,1.0,13,8,1,6.0,2,6,1,5,3,3,2.0,1.0,3.0,7.128333333333333,28,9.99388888888889,17.122222222222224,0
45,No,Travel_Rarely,Research & Development,17,2,Medical,1481,Male,2,Laboratory Technician,Married,79910,0.0,13,8,2,21.0,2,20,4,10,2,3,3.0,4.0,3.0,8.398333333333333,31,9.9725,18.370833333333334,1
36,No,Travel_Rarely,Research & Development,28,1,Life Sciences,1482,Male,1,Laboratory Technician,Married,33770,0.0,12,8,2,16.0,2,15,10,11,3,3,4.0,4.0,3.0,7.075,28,9.999444444444444,17.074444444444445,0
55,No,Travel_Rarely,Research & Development,14,4,Life Sciences,1483,Female,1,Sales Executive,Single,55380,0.0,17,8,0,37.0,2,36,4,13,3,3,4.0,1.0,3.0,9.295555555555556,20,9.977777777777778,19.273333333333333,2
47,Yes,Non-Travel,Research & Development,1,1,Medical,1484,Male,1,Research Scientist,Married,57620,1.0,11,8,2,10.0,4,10,9,9,2,3,1.0,2.0,2.0,9.446388888888889,19,10.023333333333333,19.469722222222224,2
28,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1485,Male,1,Manufacturing Director,Married,25920,1.0,14,8,0,5.0,2,5,0,4,3,3,4.0,4.0,2.0,6.1161111111111115,31,9.983333333333333,16.099444444444444,0
37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1486,Male,2,Healthcare Representative,Married,53460,4.0,11,8,0,7.0,2,5,0,1,3,3,3.0,4.0,4.0,6.704166666666667,18,10.005277777777778,16.709444444444443,0
21,No,Travel_Rarely,Research & Development,3,2,Life Sciences,1487,Male,1,Laboratory Technician,Single,42130,1.0,12,8,3,3.0,3,3,1,0,2,3,4.0,3.0,4.0,6.604722222222223,25,9.997777777777777,16.6025,0
37,No,Non-Travel,Research & Development,1,3,Medical,1488,Male,2,Sales Executive,Divorced,41270,2.0,13,8,1,15.0,2,5,0,2,3,3,1.0,4.0,3.0,11.019722222222223,24,10.003055555555555,21.022777777777776,2
35,No,Travel_Rarely,Sales,7,4,Life Sciences,1489,Male,1,Sales Representative,Divorced,24380,7.0,16,8,0,10.0,5,7,6,2,2,3,2.0,2.0,2.0,6.9847222222222225,30,10.002777777777778,16.9875,0
38,No,Travel_Rarely,Research & Development,8,3,Life Sciences,1490,Female,1,Manager,Divorced,68700,1.0,11,8,1,8.0,5,8,7,7,3,3,1.0,1.0,3.0,9.286944444444444,19,9.982222222222223,19.269166666666667,2
26,No,Travel_Frequently,Research & Development,1,4,Other,1491,Male,2,Laboratory Technician,Divorced,104470,1.0,18,8,0,6.0,3,6,1,4,3,3,3.0,2.0,1.0,7.601666666666667,20,10.005833333333333,17.6075,0
50,No,Travel_Rarely,Sales,8,4,Life Sciences,1492,Male,1,Research Scientist,Divorced,96670,3.0,23,8,0,28.0,2,10,1,6,2,4,1.0,2.0,2.0,5.977222222222222,21,9.979166666666666,15.956388888888888,0
53,No,Travel_Rarely,Research & Development,11,4,Life Sciences,1493,Female,2,Research Scientist,Married,21480,3.0,11,8,0,21.0,2,5,1,3,3,3,3.0,3.0,2.0,8.413333333333334,24,9.996944444444445,18.41027777777778,1
42,No,Travel_Rarely,Research & Development,4,4,Life Sciences,1494,Male,1,Manufacturing Director,Married,89260,1.0,14,8,0,20.0,4,20,11,6,1,3,2.0,3.0,3.0,6.788888888888889,31,9.973888888888888,16.762777777777778,0
29,No,Travel_Frequently,Research & Development,16,4,Medical,1495,Male,1,Laboratory Technician,Single,65130,1.0,11,8,1,10.0,2,10,0,9,3,3,2.0,4.0,2.0,7.062222222222222,21,10.001944444444444,17.064166666666665,0
55,No,Travel_Rarely,Research & Development,1,4,Other,1496,Female,1,Research Scientist,Married,67990,3.0,11,8,0,12.0,2,10,0,8,3,3,2.0,4.0,3.0,9.410555555555556,29,10.02361111111111,19.434166666666666,2
26,No,Travel_Frequently,Research & Development,9,3,Life Sciences,1497,Female,1,Manager,Married,162910,1.0,22,8,0,5.0,3,5,3,3,3,4,1.0,1.0,3.0,11.014722222222222,24,9.98638888888889,21.00111111111111,2
37,No,Travel_Rarely,Sales,5,1,Marketing,1498,Male,1,Research Scientist,Single,27050,1.0,11,8,0,17.0,2,17,5,7,3,3,4.0,4.0,3.0,7.628888888888889,28,9.975555555555555,17.604444444444443,0
44,Yes,Travel_Frequently,Research & Development,1,2,Medical,1499,Male,2,Research Scientist,Divorced,103330,3.0,14,8,1,19.0,2,1,0,0,2,3,4.0,3.0,1.0,11.000833333333333,30,9.977777777777778,20.97861111111111,2
38,No,Travel_Rarely,Sales,2,3,Marketing,1500,Female,1,Manager,Divorced,44480,9.0,12,8,0,10.0,3,2,1,2,2,3,4.0,4.0,3.0,6.820833333333334,19,10.005277777777778,16.82611111111111,0
26,Yes,Travel_Rarely,Research & Development,4,3,Medical,1501,Male,3,Research Scientist,Divorced,68540,2.0,11,8,0,5.0,5,3,0,2,2,3,1.0,2.0,3.0,10.110277777777778,28,10.015833333333333,20.12611111111111,2
28,No,Travel_Rarely,Research & Development,7,3,Other,1502,Male,1,Human Resources,Single,96370,1.0,13,8,0,5.0,6,5,0,2,2,3,4.0,4.0,3.0,6.702222222222222,17,9.990277777777777,16.6925,0
49,No,Travel_Frequently,Research & Development,1,1,Medical,1503,Female,2,Research Scientist,Single,35910,9.0,13,8,0,22.0,2,3,1,2,3,3,3.0,1.0,3.0,10.4875,19,10.050833333333333,20.538333333333334,2
36,No,Travel_Rarely,Sales,5,3,Technical Degree,1504,Male,3,Sales Executive,Single,54050,4.0,14,8,0,10.0,2,8,7,7,3,3,3.0,2.0,3.0,6.193611111111111,32,10.001111111111111,16.19472222222222,0
31,No,Travel_Frequently,Research & Development,9,4,Medical,1505,Male,1,Sales Executive,Divorced,46840,1.0,16,8,1,2.0,4,2,2,2,3,3,4.0,2.0,2.0,6.608333333333333,26,10.011388888888888,16.619722222222222,0
26,Yes,Travel_Rarely,Research & Development,8,3,Medical,1506,Male,2,Manager,Single,157870,1.0,12,8,2,8.0,5,8,7,4,3,3,4.0,4.0,3.0,10.260277777777778,14,10.017222222222221,20.2775,2
37,No,Travel_Frequently,Sales,9,1,Marketing,1507,Male,1,Laboratory Technician,Married,15140,1.0,14,8,0,4.0,3,4,1,2,3,3,2.0,4.0,2.0,9.995555555555555,18,9.989444444444445,19.985,2
42,No,Travel_Frequently,Sales,2,2,Marketing,1508,Male,3,Research Director,Married,29560,5.0,13,8,0,23.0,2,20,4,8,3,3,3.0,2.0,4.0,5.9925,23,9.9975,15.99,0
18,Yes,Travel_Rarely,Research & Development,1,4,Life Sciences,1509,Male,1,Sales Executive,Single,23350,1.0,14,8,2,0.0,3,0,0,0,2,3,3.0,3.0,3.0,6.816111111111111,29,10.019722222222223,16.835833333333333,0
35,No,Travel_Rarely,Sales,20,2,Life Sciences,1510,Male,1,Laboratory Technician,Married,51540,0.0,19,8,0,12.0,2,11,6,9,2,3,3.0,2.0,2.0,7.72,29,9.997777777777777,17.717777777777776,0
36,No,Travel_Frequently,Research & Development,8,3,Other,1511,Female,3,Sales Executive,Married,69620,4.0,12,8,2,4.0,2,1,0,0,2,3,3.0,4.0,3.0,7.186111111111111,29,9.998611111111112,17.184722222222224,0
51,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1512,Male,2,Laboratory Technician,Divorced,56750,5.0,13,8,0,13.0,2,4,1,2,2,3,4.0,2.0,3.0,7.571944444444444,31,10.011388888888888,17.583333333333332,0
41,No,Travel_Rarely,Research & Development,29,1,Life Sciences,1513,Male,1,Laboratory Technician,Single,23790,1.0,12,8,0,22.0,6,22,0,4,3,3,4.0,2.0,3.0,6.877777777777778,31,10.006666666666666,16.884444444444444,0
18,No,Travel_Rarely,Sales,7,3,Life Sciences,1514,Male,1,Research Scientist,Single,38120,1.0,15,8,0,0.0,3,0,0,0,3,3,4.0,3.0,3.0,6.991944444444444,23,9.971666666666666,16.96361111111111,0
28,No,Travel_Rarely,Research & Development,9,3,Medical,1515,Male,1,Sales Representative,Single,46480,0.0,23,8,2,9.0,2,8,0,7,2,4,2.0,1.0,3.0,7.170833333333333,18,9.986944444444445,17.157777777777778,0
31,No,Travel_Rarely,Research & Development,8,1,Technical Degree,1516,Male,1,Manufacturing Director,Married,29360,4.0,12,8,1,10.0,2,8,7,7,3,3,2.0,4.0,2.0,7.164444444444444,28,9.993333333333334,17.157777777777778,0
39,No,Travel_Rarely,Sales,5,4,Marketing,1517,Female,2,Human Resources,Divorced,21050,0.0,20,8,0,19.0,3,18,3,7,3,4,3.0,4.0,2.0,7.603888888888889,29,10.02111111111111,17.625,0
36,No,Non-Travel,Research & Development,5,4,Life Sciences,1518,Male,1,Sales Executive,Married,85780,7.0,21,8,0,0.0,4,9,0,8,3,4,2.0,2.0,3.0,7.8175,30,9.986944444444445,17.804444444444446,0
32,No,Travel_Rarely,Sales,2,3,Marketing,1519,Male,2,Laboratory Technician,Married,27060,1.0,21,8,1,13.0,4,13,4,8,3,4,4.0,3.0,2.0,6.99,32,9.995555555555555,16.985555555555557,0
38,No,Travel_Rarely,Research & Development,5,2,Life Sciences,1520,Female,3,Research Scientist,Married,63840,3.0,19,8,2,19.0,4,10,0,1,2,3,1.0,2.0,3.0,6.903333333333333,34,10.020833333333334,16.924166666666668,0
58,No,Non-Travel,Research & Development,2,3,Life Sciences,1521,Male,2,Manufacturing Director,Divorced,39680,2.0,13,8,2,12.0,3,5,1,2,2,3,4.0,3.0,3.0,10.92,24,10.023055555555555,20.943055555555556,2
31,No,Travel_Rarely,Research & Development,20,1,Technical Degree,1522,Female,3,Research Scientist,Married,99070,0.0,13,8,1,6.0,3,5,0,3,2,3,3.0,4.0,3.0,9.106666666666667,16,10.001666666666667,19.108333333333334,2
31,No,Travel_Rarely,Sales,7,4,Marketing,1523,Male,2,Sales Executive,Married,132250,3.0,21,8,1,9.0,2,2,1,0,3,4,1.0,1.0,3.0,6.793611111111111,32,9.988611111111112,16.782222222222224,0
45,No,Travel_Frequently,Research & Development,3,1,Medical,1524,Female,1,Sales Executive,Divorced,35400,1.0,13,8,0,24.0,6,24,9,11,3,3,1.0,1.0,3.0,7.290555555555556,19,9.981666666666667,17.272222222222222,0
31,No,Travel_Rarely,Sales,16,4,Marketing,1525,Female,2,Research Scientist,Divorced,28040,0.0,19,8,2,3.0,0,2,2,2,3,3,3.0,4.0,1.0,8.603333333333333,20,10.009444444444444,18.61277777777778,1
33,No,Travel_Frequently,Research & Development,9,3,Life Sciences,1526,Male,4,Research Director,Married,193920,6.0,12,8,1,12.0,3,10,8,8,3,3,4.0,2.0,3.0,6.7941666666666665,27,9.999722222222223,16.79388888888889,0
39,No,Travel_Rarely,Sales,1,4,Life Sciences,1527,Male,1,Sales Executive,Married,196650,1.0,22,8,1,21.0,6,21,11,10,3,4,3.0,1.0,3.0,10.980555555555556,22,10.018055555555556,20.99861111111111,2
43,No,Travel_Frequently,Research & Development,7,4,Medical,1528,Male,4,Research Scientist,Single,24390,0.0,15,8,0,9.0,2,8,1,7,3,3,3.0,4.0,3.0,7.725,18,10.00611111111111,17.73111111111111,0
49,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1529,Male,3,Manufacturing Director,Single,73140,7.0,22,8,0,25.0,2,7,0,7,3,4,3.0,3.0,3.0,9.971111111111112,19,10.025,19.996111111111112,2
52,Yes,Travel_Rarely,Research & Development,7,1,Life Sciences,1530,Female,2,Research Scientist,Married,47740,2.0,18,8,1,11.0,2,8,7,7,3,3,3.0,2.0,2.0,7.876944444444445,20,10.026388888888889,17.903333333333332,0
27,No,Travel_Rarely,Research & Development,15,4,Medical,1531,Male,3,Research Scientist,Single,39020,1.0,22,8,0,4.0,2,4,1,2,3,4,3.0,2.0,2.0,10.713333333333333,16,10.008333333333333,20.721666666666668,2
32,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1532,Male,3,Research Scientist,Married,26620,1.0,11,8,1,13.0,6,13,11,9,4,3,3.0,2.0,3.0,10.537222222222223,31,10.003055555555555,20.540277777777778,2
27,No,Travel_Rarely,Research & Development,13,2,Medical,1533,Female,4,Research Director,Single,28560,1.0,12,8,2,5.0,5,5,0,4,4,3,4.0,3.0,3.0,10.100833333333334,17,9.990833333333333,20.091666666666665,2
31,No,Travel_Rarely,Sales,24,3,Life Sciences,1534,Male,2,Healthcare Representative,Divorced,10810,4.0,11,8,3,13.0,4,7,1,7,4,3,4.0,4.0,0.0,6.6002777777777775,27,10.004444444444445,16.60472222222222,0
32,No,Travel_Rarely,Research & Development,7,3,Technical Degree,1535,Male,2,Healthcare Representative,Single,24720,7.0,13,8,0,10.0,2,7,0,7,3,3,1.0,4.0,2.0,7.516111111111111,32,10.005833333333333,17.521944444444443,0
28,Yes,Travel_Rarely,Research & Development,9,4,Medical,1536,Male,1,Sales Executive,Married,56730,5.0,14,8,1,5.0,4,3,2,2,2,3,1.0,4.0,2.0,10.71111111111111,31,10.023888888888889,20.735,2
30,No,Travel_Rarely,Research & Development,13,3,Life Sciences,1537,Female,4,Research Director,Married,41970,1.0,13,8,0,11.0,3,10,1,9,3,3,4.0,4.0,3.0,6.2027777777777775,26,9.975,16.177777777777777,0
31,No,Travel_Frequently,Research & Development,2,1,Life Sciences,1538,Female,1,Manager,Married,97130,1.0,17,8,0,10.0,5,10,8,9,2,3,3.0,3.0,3.0,6.608611111111111,29,10.03,16.63861111111111,0
39,No,Travel_Frequently,Research & Development,19,4,Medical,1539,Female,1,Research Scientist,Married,20620,1.0,13,8,0,21.0,4,21,13,3,3,3,3.0,4.0,3.0,6.060277777777777,26,9.985555555555555,16.045833333333334,0
39,Yes,Travel_Rarely,Research & Development,1,1,Medical,1540,Female,1,Laboratory Technician,Married,42840,4.0,17,8,1,12.0,0,1,0,0,3,3,4.0,3.0,2.0,10.006944444444445,26,9.977777777777778,19.98472222222222,2
33,No,Travel_Frequently,Sales,4,2,Life Sciences,1541,Male,4,Research Scientist,Single,47880,3.0,11,8,1,9.0,0,7,0,1,3,3,2.0,4.0,2.0,7.391944444444444,29,9.995277777777778,17.38722222222222,0
47,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1542,Female,2,Healthcare Representative,Married,59060,4.0,23,8,0,21.0,4,3,1,1,4,4,4.0,3.0,3.0,6.526944444444444,15,9.987222222222222,16.514166666666668,0
43,No,Travel_Frequently,Research & Development,14,3,Medical,1543,Female,5,Research Director,Divorced,38860,1.0,17,8,2,9.0,2,9,0,0,3,3,3.0,3.0,4.0,6.352777777777778,31,9.97861111111111,16.33138888888889,0
27,No,Non-Travel,Research & Development,2,3,Life Sciences,1544,Male,1,Research Director,Married,168230,0.0,17,8,0,6.0,3,5,1,4,3,3,3.0,2.0,3.0,9.278611111111111,28,10.015277777777778,19.29388888888889,2
54,No,Travel_Frequently,Research & Development,1,4,Life Sciences,1545,Male,2,Research Scientist,Single,29330,3.0,12,8,2,20.0,2,4,0,3,3,3,4.0,3.0,2.0,6.092222222222222,35,9.99611111111111,16.088333333333335,0
43,No,Travel_Rarely,Research & Development,7,2,Life Sciences,1546,Female,2,Manager,Married,65000,8.0,23,8,0,10.0,3,1,0,0,3,4,3.0,1.0,2.0,7.203333333333333,21,10.003055555555555,17.20638888888889,0
45,No,Travel_Rarely,Sales,3,1,Marketing,1547,Female,1,Sales Executive,Married,171740,9.0,14,8,1,12.0,6,10,9,8,3,3,4.0,4.0,3.0,7.106111111111111,17,9.965,17.07111111111111,0
40,No,Travel_Rarely,Research & Development,2,4,Other,1548,Male,4,Research Scientist,Married,50330,2.0,14,8,2,6.0,6,4,0,2,3,3,2.0,4.0,2.0,9.905,24,10.0075,19.9125,2
29,Yes,Travel_Rarely,Research & Development,29,3,Medical,1549,Female,1,Research Scientist,Married,23070,1.0,13,8,1,7.0,0,7,0,7,3,3,2.0,1.0,2.0,10.492222222222223,15,9.993611111111111,20.485833333333332,2
29,No,Travel_Rarely,Human Resources,8,3,Medical,1550,Male,3,Sales Representative,Single,25870,0.0,22,8,2,4.0,3,3,2,2,3,4,2.0,4.0,3.0,6.9094444444444445,25,9.983611111111111,16.893055555555556,0
30,No,Travel_Rarely,Research & Development,10,3,Life Sciences,1551,Male,2,Research Scientist,Divorced,55070,1.0,12,8,2,10.0,2,10,1,2,2,3,4.0,3.0,3.0,7.615833333333334,25,9.959722222222222,17.575555555555557,0
27,No,Travel_Rarely,Research & Development,11,2,Medical,1552,Male,1,Manager,Married,43930,1.0,18,8,1,8.0,2,8,0,7,2,3,2.0,2.0,3.0,6.110555555555556,36,10.023333333333333,16.13388888888889,0
37,No,Travel_Rarely,Sales,1,4,Life Sciences,1553,Male,2,Healthcare Representative,Divorced,133480,7.0,14,8,0,8.0,4,6,0,4,3,3,4.0,4.0,2.0,6.001666666666667,21,9.974166666666667,15.975833333333334,0
38,No,Travel_Rarely,Research & Development,28,4,Medical,1554,Male,1,Laboratory Technician,Divorced,65830,0.0,12,8,0,12.0,1,11,2,9,3,3,3.0,4.0,3.0,9.0125,16,9.993333333333334,19.00583333333333,2
31,No,Travel_Rarely,Research & Development,6,3,Medical,1555,Female,3,Manager,Single,81030,1.0,15,8,1,11.0,5,11,4,10,3,3,3.0,4.0,2.0,10.413611111111111,32,9.981944444444444,20.395555555555557,2
29,No,Travel_Rarely,Research & Development,3,4,Life Sciences,1556,Male,3,Sales Executive,Divorced,39780,1.0,11,8,0,7.0,0,7,1,7,3,3,4.0,2.0,3.0,8.419444444444444,30,10.018611111111111,18.438055555555554,1
35,No,Travel_Rarely,Sales,16,2,Technical Degree,1557,Male,3,Manager,Single,25440,0.0,13,8,1,17.0,3,16,0,13,4,3,3.0,2.0,3.0,7.913611111111111,32,10.00611111111111,17.919722222222223,0
23,No,Travel_Rarely,Research & Development,20,4,Life Sciences,1558,Male,1,Manufacturing Director,Divorced,53990,1.0,23,8,0,4.0,2,4,0,2,2,4,3.0,4.0,2.0,7.066111111111111,20,10.002777777777778,17.06888888888889,0
41,No,Travel_Rarely,Research & Development,9,2,Life Sciences,1559,Female,1,Laboratory Technician,Single,54870,6.0,19,8,2,8.0,0,5,1,2,3,3,4.0,2.0,3.0,9.709166666666667,16,10.033611111111112,19.74277777777778,2
47,No,Travel_Frequently,Sales,1,3,Medical,1560,Female,2,Laboratory Technician,Single,68340,3.0,16,8,1,5.0,2,0,0,0,4,3,2.0,3.0,3.0,7.816111111111111,23,9.988333333333333,17.804444444444446,0
42,No,Travel_Rarely,Research & Development,3,4,Life Sciences,1561,Male,1,Manager,Single,10910,2.0,22,8,0,16.0,0,1,0,0,1,4,1.0,4.0,3.0,6.293611111111111,32,10.028611111111111,16.322222222222223,0
29,No,Non-Travel,Sales,22,4,Marketing,1562,Male,2,Human Resources,Married,57360,1.0,22,8,0,4.0,1,4,0,2,2,4,4.0,3.0,2.0,6.3197222222222225,24,10.024722222222222,16.344444444444445,0
42,No,Travel_Rarely,Sales,7,4,Medical,1563,Male,3,Research Scientist,Divorced,22260,0.0,12,8,1,4.0,3,3,1,0,2,3,3.0,3.0,3.0,8.805555555555555,30,9.970277777777778,18.775833333333335,1
32,No,Travel_Rarely,Research & Development,2,3,Medical,1564,Male,2,Research Scientist,Married,57470,1.0,13,8,0,8.0,0,8,0,7,3,3,3.0,2.0,3.0,7.729444444444445,18,9.975,17.704444444444444,0
48,No,Travel_Rarely,Sales,13,4,Medical,1565,Male,4,Sales Executive,Married,98540,3.0,16,8,1,15.0,2,0,0,0,2,3,1.0,3.0,1.0,7.294722222222222,28,10.009722222222223,17.304444444444446,0
37,No,Travel_Rarely,Research & Development,8,5,Technical Degree,1566,Male,2,Manufacturing Director,Divorced,54670,4.0,12,8,0,13.0,2,7,6,7,3,3,3.0,1.0,3.0,10.803055555555556,24,10.001388888888888,20.804444444444446,2
